num,descripcion,proceso,estandar,fuente,municipio,uas,año,mes,dia
1727.0,SERVICIO 739-FISIOTERAPIA: Estandar de Historia clinica y registros: 41. Cumple con los criterios que le sean aplicables de todos los servicios. El criterio no aplica para el servicio ofertado por el prestador.,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1728.0,"SERVICIO 744-IMAGENES DIAGNOSTICAS- IONIZANTES: Estandar de Talento Humano: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, Ver Estandar transversal Talento Humano",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1729.0,SERVICIO 744-IMAGENES DIAGNOSTICAS- IONIZANTES: Estandar de Infraestructura: 8. Cumple con los criterios que le sean aplicables de todos los servicios Cuenta con: No cumple con todos los criterios aplicable a los servicios.,Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1730.0,"SERVICIO 744-IMAGENES DIAGNOSTICAS- IONIZANTES:Estandar de Dotacion: 18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, Revisar estandar transversal. 19.2. Pantalla o monitor grado medico para imagenes radiologicas. Cuenta con pantalla grado medico",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1731.0,"SERVICIO 744-IMAGENES DIAGNOSTICAS- IONIZANTES:Estandar de Procesos Prioritarios: 28. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con la siguiente informacion documentada: El prestador no cumple con los criterios que sean aplicables a todos los servicios.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1732.0,"SERVICIO 744-IMAGENES DIAGNOSTICAS- IONIZANTES:Estandar de Historia Clinica y Registros 33. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con los siguientes registros: El prestador no cumple con los criterios que le sean aplicables de todos los servicios .",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1733.0,"SERVICIO 748-RADIOLOGIA ODONTOLOGICA: ESTANDAR DE TALENTO HUMANO: 1.Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: profesional de odontologia e imagenes diagnosticas, o tecnico profesional o auxiliar de odontologia o auxiliar en salud oral o auxiliar de higiene oral. Ver Estandar transversal Talento Humano. Cuenta con Profesionales de odontologia, con Curso Proteccion Radiologica",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1734.0,SERVICIO 748-RADIOLOGIA ODONTOLOGICA:Estandar de infraestructura: 5. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con profesional de la salud que atiende a distancia. No cumple con todos los criterios aplicable a los servicios. 6.Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios,Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1735.0,"SERVICIO 748-RADIOLOGIA ODONTOLOGICA Estandar de Dotacion: 10. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Revisar estandar transversal.:",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1736.0,"SERVICIO 748-RADIOLOGIA ODONTOLOGICA estandar de Medicamentos, DispositivosMedirns e insumos 14. Cumple con los criterios que le sean aplicables de todos los servicios. No cumple con los criterios que le sean aplicables de todos los servicios.",Gestion de Recursos,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1737.0,SERVICIO 748-RADIOLOGIA ODONTOLOGICA estandar de procesos Prioritarios: 15. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente informacion documentada: El prestador no cumple con los criterios que le sean aplicables de todos los servicios 15.3. verificacion de la adherencia a los procedimientos realizados en la instalacion y cualquier otra consideracion sobre la proteccion radiologica de la instalacion No cuenta con la informacion ...,Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1738.0,"SERVICIO 748-RADIOLOGIA ODONTOLOGICA estandar de historias clinicas 18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con los siguientes registros: El criterio no cumple con los criterios que sean aplicables a todos los servicios. 18.1. Numero de exposiciones, e imagenes tomadas que incluya el nombre del paciente, y nombre del estudio realizado. En visita no se evidencia registros de numero de exposiciones de radiografias, no se evidencia reg...",Misionales,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1739.0,SERVICIO 749-TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLOGICAS: Estandar de Talento Humano: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Ver Estandar transversal Talento Humano,Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1740.0,SERVICIO 749-TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLOGICAS: Estandar de Infraestructura: 3. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios.,Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1741.0,SERVICIO 749-TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLOGICAS: Estandar de Dotacion: 6. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Revisar estandar transversal.,Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1742.0,"SERVICIO 749-TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLOGICAS: Estandar de Medicamentos, Dispositivos Medicos e Insumos: 7. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le sean aplicables de todos los servicios",Misionales,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1743.0,"SERVICIO 749-TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLOGICAS: Estandar de Procesos Prioritarios: 8. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con la siguiente informacion documentada: No cumplen con los criterios que le son aplicables de todos los servicios 8.4. Control de calidad. No cuenta con la informacion documentada.",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1744.0,SERVICIO 749-TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLOGICAS: Estandar de historia clinica y procesos prioritarios 9. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con los siguientes registros: No cumplen con los criterios que le son aplicables de todos los servicios. 9.4. Analisis del control de calidad y de las medidas preventivas y correctivas. No cuenta con la informacion documentada.,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1745.0,"SERVICIO-- 1101-ATENCION DEL PARTO: Estandar de Talento Humano 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Ver Estandar transversal Talento Humano",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1746.0,"SERVICIO-- 1101-ATENCION DEL PARTO: Estandar de Infraestructura: 9. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios. 11.2. Sistema de vacio. Cuenta con sistema de vacio, pero la red no se encuentran funcionamiento Barrera fisica movil o fija entre camillas que permite facil limpieza y desinfeccion y la privacidad del paciente, cuando exista mas de una camilla. No cuenta con barrer...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1747.0,"SERVICIO-- 1101-ATENCION DEL PARTO:Estandar de Medicamentos, Dispositivos Medicos e insumos: 24 Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le sean aplicables de todos los servicios. 24.1. Cateteres para vena umbilical. No cuenta con Cateteres para vena umbilical. 25.1. Cateteres para vena umbilical. No cuenta con Cateteres para vena umbilical.",Misionales,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1748.0,"SERVICIO-- 1101-ATENCION DEL PARTO:Estandar de Procesos Prioritarios: 27. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente informacion documentada: Ver transversal de procesos prioritarios. 27.1. Atencion del parto. La ESE cuenta con documento disminuir los riesgos de enfermedad y muerte de la mujer y el recien nacido y optimizar el pronostico de los mismo durante todas las etapas del parto, iniciando con la admision de la pacient...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1749.0,"SERVICIO-- 1101-ATENCION DEL PARTO Estandar de Historia Clinica y Registros: 30. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con partograma para toda materna en trabajo de parto. Ver transversal de historia clinica, cuenta con historia clinica digital que incluye partograma.",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1750.0,SERVICIO 1102-URGENCIAS: Estandar de Talento Humano: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Ver Estandar transversal Talento Humano.,Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1751.0,"SERVICIO 1102-URGENCIAS: Estandar de Infraestructura: 18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios. 18.2. Unidades sanitarias discriminadas por sexo. De las cuales minimo una (1) unidad sanitaria discriminada por sexo, es apta para personas con movilidad reducida. Cuenta con unidades sanitarias discriminadas por sexo para movilidad reducidad 18.4. Ambiente para descontamin...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1752.0,"SERVICIO 1102-URGENCIAS: Estandar de Dotacion: 22. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Revisar estandar transversal. 22.3. Elementos para sujecion fisica para pacientes adultos y pediatricos. No cuenta con elementos para sujecion fisica para pacientes adultos y pediatricos. 22.4. Equipo de toracostomia, No cuenta con equipo de toracostomia. 22.8. Bomba de infusion. No cuenta con bomba de infusion. 23. Consultorio de urgenc...",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1753.0,"SERVICIO 1102-URGENCIAS: Estandar de Medicamentos, Dispositivos Medicos e Insumos : 34. Cumple con los Criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le sean aplicables de todos los servicios",Misionales,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1754.0,"SERVICIO 1102-URGENCIAS: estandar de historia clinica y registros 39. Cumple con los criterios que le sean aplicables de todos ,los servicios. ver transversal de historia clinica",Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1755.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Ver Estandar transversal Talento Humano 1.1. Tecnologo en atencion prehospitalaria o tecnico profesional en atencion prehospitalaria o auxiliar en enfermerla, en cualquier caso, cuenta con constancia de asistencia en las acciones de formacion continua en soporte vital basico. Disponibilidad de auxiliares de enfermeria consta...",Misionales,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1756.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: ESTANDAR DE INFRAESTRUCTURA: Cuenta con conductores con licencia para la conduccion del respectivo vehiculo, expedida por la autoridad competente. No todo el personal conductor cuenta con constancia de asistencia en las acciones de formacion continua en primeros auxilios o de primer respondiente. 12.2. Disponibilidad de area o ambiente para realizar el proceso de aseo, limpieza y desinfeccion de los vehrculos. Cuando el prestador...",Misionales,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1757.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: Estandar de Dotacion: 31.23. Resucitador pulmonar manual. No cuenta con resucitador pulmonar manual. Estandar de Medicamentos, Dispositivos Medicos e Insumos: 36. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente el prestador define los medicamentos, dispositivos medicos e insumas requeridos de acuerdo con lo documentado en el estandar de procesos prioritarios. No cumple con los criterios ...",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1758.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: Estandar de Procesos Prioritarios: 41, Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente informacion documentada: El prestador no cumple con los criterios que le sean aplicables de todos los servicios . 41.3. Atencion en salud de pacientes con problemas y trastornos en salud mental o consumo de sustancias psicoactivas. El prestador cuenta con documento "" Protocolo tr...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1759.0,SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OEU782: standar de Historia Clinica y Registros 43. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: El prestador no cumple con los criterios que sean aplicables a todos los servicios. 43.1.1. Nombre de los pacientes atendidos o trasladados. El prestador cuenta con informacion de pacientes trasladado pero no define la ambulancia y/o vehiculo utilizado para el traslado 43.1.2. Nombre d...,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1760.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OCD865 Estandar de Talento Humano: 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Ver Estandar transversal Talento Humano 1.1. Tecnologo en atencion prehospitalaria o tecnico profesional en atencion prehospitalaria o auxiliar en enfermerla, en cualquier caso, cuenta con constancia de asistencia en las acciones de formacion continua en soporte vital basico. Disponibilidad de auxi...",Misionales,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1761.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OCD865 Estandar de Infraestructura 12.2. Disponibilidad de area o ambiente para realizar el proceso de aseo, limpieza y desinfeccion de los vehrculos. Cuando el prestador de servicios de salud contrate el proceso de aseo, limpieza y desinfeccion de los vehiculos con un tercero, cuenta con un contrato, o convenio o acuerdo escrito entre las partes. Para este caso el tercero cuenta con los permisos correspondientes expedidos por la autorida...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1762.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OCD865 Estandar de Dotacion: 31. Cumplen con los criterios definidos para todos los servicios y adicionalmente, cuentan con: Revisar estandar transversal. 31.2. Fonendoscopio adulto y pediatrico. Cuenta con fonendoscopio pediatrico, no cuenta con fonendoscopio adulto. 31.3. Tensiometro adulto y pediatrico. Cuenta con tensiometro pediatrico, no cuenta con fonendoscopio adulto. 31.6. Glucometro. No cuenta con glucometro. 31.12. Sill...",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1763.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OCD865 Estandar de Estandar de Medicamentos, Dispositivos Medicos e Insumos 37.1. Oxigeno medicinal. Cuenta con oxigeno medicinal 37.2. Aditamento supraglotico de varias tallas adulto y pediatrico. No cuenta con aditamento supraglotico",Misionales,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1764.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OCD865 Estandar de Procesos Prioritarios: 41, Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente informacion documentada: El prestador no cumple con los criterios que le sean aplicables de todos los servicios . 41.3. Atencion en salud de pacientes con problemas y trastornos en salud mental o consumo de sustancias psicoactivas. El prestador cuenta con documento "" Protocolo tr...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1765.0,SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA OCD865 Estandar de Historia Clinica y Registros: Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: El prestador no cumple cpn los criterios que sean aplicables a todos los servicios. 43.1.1. Nombre de los pacientes atendidos o trasladados. El prestador cuenta con informacion de pacientes trasladado pero no define la ambulancia y/o vehiculo utilizado para el traslado 43.1.2. Nombre del...,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1766.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA ORO272: ESTANDAR DE TALENTO HUMANO 1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Ver Estandar transversal Talento Humano 1.1. Tecnologo en atencion prehospitalaria o tecnico profesional en atencion prehospitalaria o auxiliar en enfermerla, en cualquier caso, cuenta con constancia de asistencia en las acciones de formacion continua en soporte vital basico. Disponibilidad de aux...",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1767.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA ORO272: ESTANDAR DE INFRAESTRUCTURA: 12.2. Disponibilidad de area o ambiente para realizar el proceso de aseo, limpieza y desinfeccion de los vehrculos. Cuando el prestador de servicios de salud contrate el proceso de aseo, limpieza y desinfeccion de los vehiculos con un tercero, cuenta con un contrato, o convenio o acuerdo escrito entre las partes. Para este caso el tercero cuenta con los permisos correspondientes expedidos por la autor...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1768.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA ORO272: Estandar de Dotacion: 31. Cumplen con los criterios definidos para todos los servicios y adicionalmente, cuentan con: Revisar estandar transversal. 31.5. Aspirador nasal manual. No cuenta con aspirador nasal manual. 31.7. Torniquetes para el control de hemorragias. No cuenta con torniquetes para el control de hemorragias. 31.10. Tabla espinal corta o chaleco de extraccion vehicular No cuenta con tabla de espinal corta. 31....",Gestion de Recursos,3. Dotacion,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1769.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA ORO272: Estandar de Medicamentos, Dispositivos Medicos e Insumos 36. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente el prestador define los medicamentos, dispositivos medicos e insumas requeridos de acuerdo con lo documentado en el estandar de procesos prioritarios. No Cumple con los criterios que le sean aplicables de todos los servicios 37.2. Aditamento supraglotico de varias tallas adulto y pe...",Misionales,"4. Medicamentos, dispositivos medicos e insumos",Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1770.0,"SERVICIO 1103-TRANSPORTE ASISTENCIAL BASICO - AMBULANCIA ORO272: Estandar de Procesos Prioritarios 41. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente informacion documentada: El prestador no cumple con los criterios que le sean aplicables de todos los servicios . 41.3. Atencion en salud de pacientes con problemas y trastornos en salud mental o consumo de sustancias psicoactivas. El prestador cuenta con documento "" Protocolo tr...",Misionales,5. Procesos Prioritarios,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1771.0,Estandar de Historia Clinica y Registros 43. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: El prestador no cumple con los criterios que sean aplicables a todos los servicios. 43.1.1. Nombre de los pacientes atendidos o trasladados. El prestador cuenta con informacion de pacientes trasladado pero no define la ambulancia y/o vehiculo utilizado para el traslado 43.1.2. Nombre del acompanante o responsable. El prestador cuenta con informaci...,Misionales,6. Historia clinica y registros,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Almaguer,Almaguer,2025,3,13
1851.0,"3. El prestador de servicios de salud determina la cantidad necesaria de talento humano requerido para cada uno de los servicios ofertados y prestados, de acuerdo con la capacidad instalada, la relacion entre oferta y demanda, la oportunidad en la prestacion, tiempo de la atencion y el riesgo en la atencion. Este criterio no aplica para el profesional independiente de salud: Cuentan con el documento "" MANUAL DE SUFICIENCIA DE LA RED"" Codigo MA-AP-TH-02 Septiembre 2023 Version 0, el cual debe se...",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1852.0,"6. El talento humano en salud de los servicios de atencion del parto, cuidado intensivo y cuidado intermedio neonatal, pediatrico y adultos, cuentan con constancia de asistencia en las acciones de formacion continua para la gestion del duelo: No todo el talento humano del servicio de atencion del parto cuenta con constancia de asistencia.",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1853.0,"8. Los profesionales de la medicina de los servicios de hospitalizacion de baja, mediana y alta complejidad, hospitalizacion paciente cronico con y sin ventilador, cuidados intensivos neonatales, pediatricos y adultos; urgencias y servicios del grupo quirurgico en modalidad intramural, cuentan con certificacion vigente de aprobacion de la evaluacion de competencias esenciales para el cuidado de la donante expedida por el Instituto Nacional de Salud: No todo el talento humano cuenta con certific...",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1854.0,"11. El talento humano en salud de los servicios de transporte asistencial, atencion prehospitalaria y urgencias, cuentan con constancia de asistencia en las acciones de formacion continua en la atencion a personas victimas de ataques con agentes quimicos: No todo el talento humano de los servicios de transporte asistencial, atencion prehospitalaria y...",Gestion de Talento Humano,1. Talento Humano,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1855.0,"2. Los servicios de salud de: urgencias, cirugia y del grupo de internacion, asi como en los servicios de salud donde se realice el proceso de esterilizacion, deben contar con ambiente de aseo de uso exclusivo: No se evidencian cuartos de aseo para el grupo de internacion y para el proceso de esterilizacion.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1856.0,"El prestador de servicios de salud que realice el proceso de esterilizacion, cuenta con: 25.1. Ambiente o area de recibo de material contaminado: No cuenta con ambiente o area de recibo de material contaminado. 25.4. Ambiente o area de empaque: No cuenta con ambiente o area de empaque. 25.6. Ambiente o area para almacenamiento del material esteril: No cuenta con ambiente o area para almacenamiento del material esteril. 25.8. Lavamanos, cuando el proceso se realice fuera del servicio de sa...",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1857.0,"30.1. Sala de procedimientos o curaciones. !Ambiente con minimo 8 m2, que cuenta con: 30.1.1. Meson de trabajo: 30.1.2. Poceta, cuando la requiera, segun los procedimientos que el prestador documente en el estandar de procesos prioritarios: 30.1.3. Lavamanos: No cuenta con sala de procedimientos.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1858.0,"32. Puesto de enfermeria Area con dimension variable que, de acuerdo con las necesidades de cada servicio, cumple con las siguientes caracteristicas: 32.1. Superficie de trabajo: 32.2. Permite la monitorizacion permanente de los pacientes o sistemas alternativos para su visualizacion: 32.3. Cuenta con alarma o sistema de llamado a enfermeria, donde se requiera: No cuenta con puesto de enfermeria.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1859.0,"33. Ambiente o area de trabajo limpio, que cuenta con: 33.1. Meson de trabajo: 33.2. Area para el almacenamiento y alistamiento de medicamentos: 33.3. Lavamanos: No cuenta con ambiente o area limpia.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1860.0,"34. Ambiente de trabajo sucio, que cuenta con: 34.1. Meson de trabajo con poceta. 34.2. Lavamanos: No cuenta con ambiente sucio.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1861.0,"35. Estacion de enfermeria, que cuenta con: 35.1. Puesto de enfermeria. 35.2. Ambiente o area de trabajo limpio. 35.3. Ambiente de trabajo sucio: No cuenta con estacion de enfermeria.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1862.0,Disponibilidad de los siguientes ambientes o areas: 35.4. Area o ambiente para el deposito de equipos biomedicos con dimension variable de acuerdo con las necesidades del servicio: No sevidencia ambiente para el deposito de equipos biomedicos con dimensiones variables. 35.5. Area o ambiente para deposito de ropa limpia de dimension variable de acuerdo con las necesidades del servicio: No evidencia ambiente para deposito de ropa limpia de dimension. 35.6. Ambiente para deposito de ropa sucia...,Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
1863.0,"36. Bano, ambiente que cuenta con: 36.1. Sanitario: No cuenta con bano. 36.2. Lavamanos: No cuenta con bano. 36.3. Ducha: No cuenta con bano. 36.4. Alarma o sistema de llamado, donde se requiera: No cuenta con bano. 36.5. Puertas corredizas o con apertura hacia el exterior: No cuenta con bano.",Gestion de Recursos,2. Infraestructura,Visitas de verificacion de la Secretaria de Salud Departamental del Cauca,Santa Rosa,Santa Rosa,2025,3,12
